,ID,Street,Number,Address,Latitude,Longitude,LocationID,Description,Category,ServiceTime,Profit
767,PE-FWI-4-4923,Schanzenstraße,13,"Schanzenstraße, 13, Dresden",51.0765807,13.7496667,707,Erdarmatur,4,600,3
768,PE-FWI-3-3599,Schulgutstraße,3,"Schulgutstraße, 3, Dresden",51.0545885,13.7538214,407,Abzweigung,3,900,1
769,PE-FWI-2-4013,Schwindstraße,7,"Schwindstraße, 7, Dresden",51.0712883,13.6958796,708,KontrollBauwerk,2,600,2
770,PE-FWI-2-7994,Permoserstraße,7,"Permoserstraße, 7, Dresden",51.0493587,13.7634034,709,KontrollBauwerk,2,660,2
771,PE-FWI-2-19,Bernhard-Kretzschmar-Straße,8,"Bernhard-Kretzschmar-Straße, 8, Dresden",51.0199907,13.7834954,710,Kontrollschacht,2,600,2
772,PE-FWI-3-4187,Albertstraße,4,"Albertstraße, 4, Dresden",51.057221,13.7466226,711,Abzweigung,3,720,1
773,PE-FWI-4-6128,Hähnelstraße,6,"Hähnelstraße, 6, Dresden",51.0446428,13.7639871,712,Erdarmatur,4,840,3
774,PE-FWI-4-169,Borthener Straße,2,"Borthener Straße, 2, Dresden",51.0240003,13.7955483,713,Erdarmatur,4,660,3
775,PE-FWI-2-3014,Sternplatz,2,"Sternplatz, 2, Dresden",51.04666965,13.7262092654,14,Kontrollschacht,2,600,2
776,PE-FWI-3-2405,Wölfnitzer Ring,99,"Wölfnitzer Ring, 99, Dresden",51.0426931,13.6749794,714,Entlüftung,3,900,1
777,PE-FWI-3-4860,Limbacher Weg,2,"Limbacher Weg, 2, Dresden",51.0416571,13.673983400000001,715,Abzweigung,3,720,1
778,PE-FWI-2-8282,Sachsenwerkstraße,13,"Sachsenwerkstraße, 13, Dresden",51.0053456,13.8238955,716,Zuluftschacht,2,1020,2
779,PE-FWI-3-7077,Lessingstraße,2,"Lessingstraße, 2, Dresden",51.0622843,13.7556923,717,Entlüftung,3,600,1
780,PE-FWI-2-130,Biedermannstraße,3,"Biedermannstraße, 3, Dresden",51.0351939,13.7075886,116,KontrollBauwerk,2,840,2
781,PE-FWI-4-2049,Kleestraße,7,"Kleestraße, 7, Dresden",51.0921869,13.7024966,300,Erdarmatur,4,600,3
782,PE-FWI-4-2236,Schellerhauer Weg,4,"Schellerhauer Weg, 4, Dresden",51.0353589,13.8048968,718,Erdarmatur,4,660,3
783,PE-FWI-3-4952,Vitzthumstraße,1,"Vitzthumstraße, 1, Dresden",51.0457303,13.731651513,719,Entlüftung,3,600,1
784,PE-FWI-2-2498,Franz-Liszt-Straße,5,"Franz-Liszt-Straße, 5, Dresden",51.03323325,13.7586916331,720,KontrollBauwerk,2,720,2
785,PE-FWI-3-3731,Schilfweg,57,"Schilfweg, 57, Dresden",51.0233118,13.8014423,16,Belüftung,3,600,1
786,PE-FWI-4-7793,Kaitzer Straße,56,"Kaitzer Straße, 56, Dresden",51.0394242,13.724299,721,Erdarmatur,4,840,3
787,PE-FWI-2-1431,Schilfweg,10,"Schilfweg, 10, Dresden",51.0254664,13.803109599999999,722,Kontrollschacht,2,900,2
788,PE-FWI-1-6643,Julius-Otto-Straße,4,"Julius-Otto-Straße, 4, Dresden",51.0308055,13.75856745,723,Brücke,1,1200,3
789,PE-FWI-2-6735,Canalettostraße,1,"Canalettostraße, 1, Dresden",51.0466241,13.7613127,724,KontrollBauwerk,2,840,2
790,PE-FWI-3-6224,Theaterstraße,2,"Theaterstraße, 2, Dresden",51.052054,13.7322002,725,Entlüftung,3,840,1
791,PE-FWI-4-3805,Radebeuler Straße,2,"Radebeuler Straße, 2, Dresden",51.0806862,13.6975881,565,Erdarmatur,4,900,3
792,PE-FWI-2-5996,Marienberger Straße,25,"Marienberger Straße, 25, Dresden",51.0258672,13.8055823,726,Kontrollschacht,2,720,2
793,PE-FWI-3-4204,Altonaer Straße,1,"Altonaer Straße, 1, Dresden",51.0495393,13.7075854,727,Entlüftung,3,840,1
794,PE-FWI-4-4821,Rennplatzstraße,15,"Rennplatzstraße, 15, Dresden",51.0259735,13.7997602,728,Erdarmatur,4,840,3
795,PE-FWI-2-6652,Theodor-Fontane-Straße,4,"Theodor-Fontane-Straße, 4, Dresden",51.1210148,13.7896605435,729,KontrollBauwerk,2,840,2
796,PE-FWI-4-6753,Martin-Luther-Straße,6,"Martin-Luther-Straße, 6, Dresden",51.0636207,13.7556345,730,Erdarmatur,4,840,3
797,PE-FWI-2-4986,Schlottwitzer Straße,8,"Schlottwitzer Straße, 8, Dresden",51.0346094,13.8092499,731,Zuluftschacht,2,960,2
798,PE-FWI-4-3421,Forsythienstraße,14,"Forsythienstraße, 14, Dresden",51.0451414,13.6573727,732,Erdarmatur,4,660,3
799,PE-FWI-4-3709,Gottleubaer Straße,2,"Gottleubaer Straße, 2, Dresden",51.038853,13.7989551,733,Erdarmatur,4,720,3
800,PE-FWI-3-9475,Karl-Laux-Straße,7,"Karl-Laux-Straße, 7, Dresden",51.0119098,13.7734906,734,Abzweigung,3,600,1
801,PE-FWI-4-9930,Am Steinacker,4,"Am Steinacker, 4, Dresden",51.1182152,13.7621012,735,Erdarmatur,4,840,3
802,PE-FWI-4-4451,Steirische Straße,8,"Steirische Straße, 8, Dresden",51.0261713,13.8255312,736,Erdarmatur,4,900,3
803,PE-FWI-4-6688,Freiberger Platz,6,"Freiberger Platz, 6, Dresden",51.0500434,13.7253758,127,Erdarmatur,4,600,3
804,PE-FWI-3-862,Eppendorfer Weg,3,"Eppendorfer Weg, 3, Dresden",51.0169562,13.7254079,737,Abzweigung,3,900,1
805,PE-FWI-2-1086,Prießnitzstraße,10,"Prießnitzstraße, 10, Dresden",51.0644382,13.7603763,738,Zuluftschacht,2,900,2
806,PE-FWI-3-9758,Selliner Straße,57,"Selliner Straße, 57, Dresden",51.1214234,13.7800157,739,Belüftung,3,720,1
807,PE-FWI-2-2661,Wigardstraße,9,"Wigardstraße, 9, Dresden",51.0575392,13.7485477,72,KontrollBauwerk,2,840,2
808,PE-FWI-2-4751,Jordanstraße,3,"Jordanstraße, 3, Dresden",51.0688174,13.7492207,740,KontrollBauwerk,2,840,2
809,PE-FWI-3-7355,Kresseweg,6,"Kresseweg, 6, Dresden",51.0506852,13.6631974,741,Belüftung,3,780,1
810,PE-FWI-4-9137,Caspar-David-Friedrich-Straße,23,"Caspar-David-Friedrich-Straße, 23, Dresden",51.0238218,13.7528107,742,Erdarmatur,4,900,3
811,PE-FWI-2-5394,Teplitzer Straße,9,"Teplitzer Straße, 9, Dresden",51.0262058,13.7557591,280,KontrollBauwerk,2,600,2
812,PE-FWI-1-3489,Terrassenufer,20,"Terrassenufer, 20, Dresden",51.0544457,13.7527226,743,Brücke,1,1200,3
813,PE-FWI-4-8646,Dopplerstraße,1,"Dopplerstraße, 1, Dresden",51.0919146,13.7080239,744,Erdarmatur,4,660,3
814,PE-FWI-4-5836,Hausdorfer Straße,3,"Hausdorfer Straße, 3, Dresden",51.0323133,13.8097987,745,Erdarmatur,4,780,3
815,PE-FWI-4-3578,Leubnitzer Str.,2,"Leubnitzer Str., 2, Dresden",51.0391999,13.7201627,746,Erdarmatur,4,660,3
816,PE-FWI-2-2680,Waldschlößchenstraße,17,"Waldschlößchenstraße, 17, Dresden",51.0675509,13.7764159,747,Kontrollschacht,2,660,2
817,PE-FWI-4-4862,Weintraubenstraße,3,"Weintraubenstraße, 3, Dresden",51.06045235,13.7546714547,748,Erdarmatur,4,660,3
818,PE-FWI-4-5598,Altenberger Platz,3,"Altenberger Platz, 3, Dresden",51.035865,13.8079732,749,Erdarmatur,4,900,3
819,PE-FWI-2-6690,Zellescher Weg/Paradiesstraße,-,"Zellescher Weg & Paradiesstraße, Dresden",51.0282198,13.7457716,750,KontrollBauwerk,2,900,2
820,PE-FWI-2-3411,Altdobritz,13,"Altdobritz, 13, Dresden",51.0189315,13.809969171,751,Zuluftschacht,2,1020,2
821,PE-FWI-4-8196,Budapester Straße,14,"Budapester Straße, 14, Dresden",51.0464574,13.7332932,691,Erdarmatur,4,720,3
822,PE-FWI-4-6177,Kesselsdorfer Straße,98,"Kesselsdorfer Straße, 98, Dresden",51.0425813,13.6903626,752,Erdarmatur,4,660,3
823,PE-FWI-2-4115,An der Kreuzkirche,9,"An der Kreuzkirche, 9, Dresden",51.0488174,13.7386713,753,Kontrollschacht,2,780,2
824,PE-FWI-4-917,Radeberger Straße,123,"Radeberger Straße, 123, Dresden",51.0713878,13.7862871,754,Erdarmatur,4,600,3
825,PE-FWI-2-5921,Nassauer Weg,9,"Nassauer Weg, 9, Dresden",51.0228995,13.7387534,755,KontrollBauwerk,2,900,2
826,PE-FWI-1-9660,Kretschmerstraße,25,"Kretschmerstraße, 25, Dresden",51.0486463,13.8051400305,756,Rohrbrücke,1,1140,3
827,PE-FWI-4-3278,Schänkenweg,12,"Schänkenweg, 12, Dresden",51.1163818,13.7742858,757,Erdarmatur,4,900,3
828,PE-FWI-4-3837,Limbacher Weg,9,"Limbacher Weg, 9, Dresden",51.0422584,13.6720512,758,Erdarmatur,4,900,3
829,PE-FWI-2-1328,St.Petersburger Straße / Grunaer Straße,-,"St.Petersburger Straße & Grunaer Straße, Dresden",51.0490000206,13.7453800038,759,Zuluftschacht,2,1020,2
830,PE-FWI-4-5334,St.Petersburger Straße,25,"St.Petersburger Straße, 25, Dresden",51.04383245,13.7390029338,760,Erdarmatur,4,600,3
831,PE-FWI-4-5005,Alemannenstraße,11,"Alemannenstraße, 11, Dresden",51.0517973,13.790115,761,Erdarmatur,4,600,3
832,PE-FWI-4-6330,Teutoburgstraße,8,"Teutoburgstraße, 8, Dresden",51.0520474,13.7860256,762,Erdarmatur,4,840,3
833,PE-FWI-4-9942,Cottaer Straße,15,"Cottaer Straße, 15, Dresden",51.0508913,13.7098282,763,Erdarmatur,4,840,3
834,PE-FWI-2-6355,Raimundstraße,8,"Raimundstraße, 8, Dresden",51.0577236,13.6878947,764,KontrollBauwerk,2,900,2
835,PE-FWI-3-4148,Lothringer Straße,2,"Lothringer Straße, 2, Dresden",51.055353,13.7551695,765,Entlüftung,3,660,1
836,PE-FWI-2-9002,Friesengasse,5,"Friesengasse, 5, Dresden",51.0501929,13.7419812,766,Kontrollschacht,2,720,2
837,PE-FWI-1-3099,Lise-Meitner-Straße,13,"Lise-Meitner-Straße, 13, Dresden",51.0531943,13.6662148,27,Stütze,1,720,3
838,PE-FWI-2-3120,Zöllnerstraße,5,"Zöllnerstraße, 5, Dresden",51.0517816,13.7679629,767,KontrollBauwerk,2,900,2
839,PE-FWI-4-8855,Gröbelstraße,18,"Gröbelstraße, 18, Dresden",51.04311075,13.7020064502,768,Erdarmatur,4,780,3
840,PE-FWI-3-3627,St.Petersburger Straße,32,"St.Petersburger Straße, 32, Dresden",51.0426923,13.7359162,769,Entlüftung,3,660,1
841,PE-FWI-1-7315,Kamillenweg,13,"Kamillenweg, 13, Dresden",51.0469921,13.6569853,686,Stütze,1,900,3
842,PE-FWI-3-2095,Postelwitzer Straße,3,"Postelwitzer Straße, 3, Dresden",51.034598,13.7861974,269,Entlüftung,3,660,1
843,PE-FWI-1-1683,Ludwig-Hartmann-Straße,40,"Ludwig-Hartmann-Straße, 40, Dresden",51.03739515,13.8075597014,770,Armatur,1,660,3
844,PE-FWI-4-3304,Ulberndorfer Weg,8,"Ulberndorfer Weg, 8, Dresden",51.0309756,13.7908851,771,Erdarmatur,4,660,3
845,PE-FWI-4-2309,Wilhelm-Lachnit-Straße,1,"Wilhelm-Lachnit-Straße, 1, Dresden",51.0167087,13.7792411,772,Erdarmatur,4,900,3
846,PE-FWI-1-6626,Stauffenbergallee 9 g / St. Martinskirche,-,"Stauffenbergallee 9 g & St. Martinskirche, Dresden",51.074793316,13.7595619325,773,Armatur,1,720,3
847,PE-FWI-4-3501,Weintraubenstraße,16,"Weintraubenstraße, 16, Dresden",51.0623763,13.7541801,774,Erdarmatur,4,720,3
848,PE-FWI-4-9874,Michelangelostraße,1,"Michelangelostraße, 1, Dresden",51.0229722,13.7447149,775,Erdarmatur,4,660,3
849,PE-FWI-2-1803,Steirische Straße,9,"Steirische Straße, 9, Dresden",51.0238362,13.8298389,776,Kontrollschacht,2,780,2
850,PE-FWI-2-3045,Pestalozzistraße,9,"Pestalozzistraße, 9, Dresden",51.0511485,13.756469899999999,777,KontrollBauwerk,2,600,2
851,PE-FWI-4-8071,Sidonienstraße,10,"Sidonienstraße, 10, Dresden",51.0416836,13.7360091,662,Erdarmatur,4,900,3
852,PE-FWI-3-7274,Franz-Mehring-Straße,27,"Franz-Mehring-Straße, 27, Dresden",51.0164216,13.8135756,778,Abzweigung,3,600,1
853,PE-FWI-1-6710,Reicker Straße,7,"Reicker Straße, 7, Dresden",51.02689685,13.7666824564,779,Bauwerk,1,1320,3
854,PE-FWI-4-6012,Maria-Reiche-Straße,9,"Maria-Reiche-Straße, 9, Dresden",51.1261048,13.7850032,780,Erdarmatur,4,780,3
855,PE-FWI-3-2973,Geisingstraße,23,"Geisingstraße, 23, Dresden",51.0396652,13.7815831,781,Entlüftung,3,900,1
856,PE-FWI-4-7443,Oskarstraße,10,"Oskarstraße, 10, Dresden",51.0296719,13.7604489,782,Erdarmatur,4,660,3
857,PE-FWI-4-4339,Hassestraße,5,"Hassestraße, 5, Dresden",51.051764,13.7792149,783,Erdarmatur,4,720,3
858,PE-FWI-2-751,Theaterstraße,7,"Theaterstraße, 7, Dresden",51.0517694,13.7319011,784,Zuluftschacht,2,900,2
859,PE-FWI-4-2200,Karcherallee,4,"Karcherallee, 4, Dresden",51.0283916,13.7697117,785,Erdarmatur,4,840,3
860,PE-FWI-2-7606,Tharandter Straße,14,"Tharandter Straße, 14, Dresden",51.0310946,13.7017163,786,KontrollBauwerk,2,840,2
861,PE-FWI-3-8918,Bismarckstraße,12,"Bismarckstraße, 12, Dresden",51.0000465,13.826740000000001,787,Entlüftung,3,780,1
862,PE-FWI-3-6699,Wiesenstraße,2,"Wiesenstraße, 2, Dresden",51.0603127,13.8797088,788,Entlüftung,3,660,1
863,PE-FWI-1-7220,Braunsdorfer Straße,13,"Braunsdorfer Straße, 13, Dresden",51.047082,13.694096556,789,Armatur,1,600,3
864,PE-FWI-2-5895,Lößnitzstraße,11,"Lößnitzstraße, 11, Dresden",51.0682743,13.7413617,790,Kontrollschacht,2,660,2
865,PE-FWI-4-8066,Reißigerstraße,9,"Reißigerstraße, 9, Dresden",51.0442954,13.7667916,791,Erdarmatur,4,600,3
866,PE-FWI-4-4336,Parkstraße,8,"Parkstraße, 8, Dresden",51.039256,13.7448019,676,Erdarmatur,4,780,3
867,PE-FWI-3-3745,Gerokstraße,34,"Gerokstraße, 34, Dresden",51.0525203,13.7676905,792,Abzweigung,3,780,1
868,PE-FWI-2-6894,Hohnsteiner Straße,8,"Hohnsteiner Straße, 8, Dresden",51.06589205,13.762037051,793,KontrollBauwerk,2,840,2
869,PE-FWI-4-9605,Ammonstraße,6,"Ammonstraße, 6, Dresden",51.0423065,13.7306003,449,Erdarmatur,4,660,3
870,PE-FWI-2-3008,Pöppelmannstraße,14,"Pöppelmannstraße, 14, Dresden",51.0492774,13.764058200000001,794,KontrollBauwerk,2,900,2
871,PE-FWI-2-387,Alfred-Althus-Straße,10,"Alfred-Althus-Straße, 10, Dresden",51.0519559,13.7242599,795,Kontrollschacht,2,840,2
872,PE-FWI-2-7294,Bahnhofstraße,63,"Bahnhofstraße, 63, Dresden",51.0013147,13.8381624,796,Kontrollschacht,2,660,2
873,PE-FWI-4-5861,Guerickestraße,15,"Guerickestraße, 15, Dresden",51.0085939,13.8229007,797,Erdarmatur,4,840,3
874,PE-FWI-2-6056,Moritzgasse,5,"Moritzgasse, 5, Dresden",51.0505429,13.7409822,798,Zuluftschacht,2,1200,2
875,PE-FWI-2-7580,Rembrandtstraße,4,"Rembrandtstraße, 4, Dresden",51.0186673,13.76693,799,KontrollBauwerk,2,720,2
876,PE-FWI-2-8021,Cämmerswalder Straße,4,"Cämmerswalder Straße, 4, Dresden",51.01938355,13.7191490309,800,Zuluftschacht,2,1020,2
877,PE-FWI-1-3035,Hauptmannstraße,17,"Hauptmannstraße, 17, Dresden",51.0796986,13.7055648,656,Brücke,1,1800,3
878,PE-FWI-4-7501,Rudolf-Kempe-Straße,6,"Rudolf-Kempe-Straße, 6, Dresden",50.9915115,13.7892294,801,Erdarmatur,4,720,3
879,PE-FWI-1-5341,Goldammerweg,6,"Goldammerweg, 6, Dresden",51.0110256,13.7922228,802,Armatur,1,600,3
880,PE-FWI-3-339,Friedensstraße,6,"Friedensstraße, 6, Dresden",51.0722181,13.7415937,803,Entlüftung,3,720,1
881,PE-FWI-2-1163,Helmholtzstraße,18,"Helmholtzstraße, 18, Dresden",51.0271458,13.7246248,804,Zuluftschacht,2,1200,2
882,PE-FWI-1-150,Höckendorfer Weg,4,"Höckendorfer Weg, 4, Dresden",51.01868395,13.7243210483,805,Rohrbrücke,1,1320,3
883,PE-FWI-2-291,Hennigsdorfer Straße / Lilienthalstraße,-,"Hennigsdorfer Straße & Lilienthalstraße, Dresden",51.05089,13.73832,806,Zuluftschacht,2,1080,2
884,PE-FWI-2-1267,Josephinenstraße,20,"Josephinenstraße, 20, Dresden",51.0437475,13.731792800000001,807,Zuluftschacht,2,1080,2
885,PE-FWI-4-8273,Seminarstraße,12,"Seminarstraße, 12, Dresden",51.0570134,13.7216453,808,Erdarmatur,4,600,3
886,PE-FWI-2-2626,Berliner Straße,29,"Berliner Straße, 29, Dresden",51.0546562,13.7174572,809,Kontrollschacht,2,720,2
887,PE-FWI-4-8217,Großenhainer Straße,79,"Großenhainer Straße, 79, Dresden",51.0702356,13.7375702,810,Erdarmatur,4,720,3
888,PE-FWI-3-4509,Maxstraße,10,"Maxstraße, 10, Dresden",51.0569955,13.7267201,811,Belüftung,3,720,1
889,PE-FWI-2-9360,Räcknitzer Weg,2,"Räcknitzer Weg, 2, Dresden",51.0236835,13.7490224,812,KontrollBauwerk,2,840,2
890,PE-FWI-1-2501,Kreischaer Straße,2,"Kreischaer Straße, 2, Dresden",51.0277882,13.7601536,813,Armatur,1,660,3
891,PE-FWI-1-9748,Altleuben,4,"Altleuben, 4, Dresden",51.0112081,13.8252016,814,Bauwerk,1,1440,3
892,PE-FWI-2-5371,Terrassenufer,13,"Terrassenufer, 13, Dresden",51.0537884,13.7391814,176,KontrollBauwerk,2,720,2
893,PE-FWI-4-9377,Holzhofgasse,7,"Holzhofgasse, 7, Dresden",51.0627824,13.7570029,815,Erdarmatur,4,720,3
894,PE-FWI-4-5071,Schweizer Straße,29,"Schweizer Straße, 29, Dresden",51.0407962,13.7230071,816,Erdarmatur,4,840,3
895,PE-FWI-2-2796,Wittenstraße,11,"Wittenstraße, 11, Dresden",51.0180163,13.7628344,817,Zuluftschacht,2,1140,2
896,PE-FWI-4-5567,Münchner Platz,4,"Münchner Platz, 4, Dresden",51.0307105,13.7220061,818,Erdarmatur,4,660,3
897,PE-FWI-4-2086,Rudolf-Bergander-Ring,11,"Rudolf-Bergander-Ring, 11, Dresden",51.0198384,13.7838087,819,Erdarmatur,4,780,3
898,PE-FWI-4-1889,Zellescher Weg / Pestitzer Weg,-,"Zellescher Weg & Pestitzer Weg, Dresden",51.0272000106,13.7510499841,820,Erdarmatur,4,660,3
899,PE-FWI-4-8595,Fritz-Hoffmann-Straße,1,"Fritz-Hoffmann-Straße, 1, Dresden",51.069064,13.7413154,821,Erdarmatur,4,840,3
900,PE-FWI-4-9397,Friedrichstraße,44,"Friedrichstraße, 44, Dresden",51.0598609,13.7212542323,822,Erdarmatur,4,900,3
901,PE-FWI-4-8188,Hammerweg,28,"Hammerweg, 28, Dresden",51.0878821,13.7379191,823,Erdarmatur,4,840,3
902,PE-FWI-2-88,Stübelallee,47,"Stübelallee, 47, Dresden",51.0389999,13.7747869,824,Zuluftschacht,2,1200,2
903,PE-FWI-3-542,Schneebergstraße,11,"Schneebergstraße, 11, Dresden",51.0357804,13.7866918,358,Abzweigung,3,600,1
904,PE-FWI-4-5440,Hildebrandstraße,6,"Hildebrandstraße, 6, Dresden",51.0285741,13.7541077,825,Erdarmatur,4,840,3
905,PE-FWI-1-657,Neumarkt,9,"Neumarkt, 9, Dresden",51.0507933,13.7410393,826,Bauwerk,1,1380,3
906,PE-FWI-3-5431,Paulstraße,1,"Paulstraße, 1, Dresden",51.0721453,13.7518034,827,Abzweigung,3,780,1
907,PE-FWI-3-351,Berchtesgadener Straße,60,"Berchtesgadener Straße, 60, Dresden",51.026687,13.8248233,183,Belüftung,3,660,1
908,PE-FWI-3-5549,Bernhard-Kretzschmar-Straße,2,"Bernhard-Kretzschmar-Straße, 2, Dresden",51.0199907,13.7834954,710,Entlüftung,3,900,1
909,PE-FWI-4-5639,Am See,16,"Am See, 16, Dresden",51.0479853,13.7321184,828,Erdarmatur,4,660,3
910,PE-FWI-4-8040,Mühlbacher Straße,8,"Mühlbacher Straße, 8, Dresden",51.0359586,13.8095785,829,Erdarmatur,4,600,3
911,PE-FWI-1-9535,Rudolf-Kempe-Straße,2,"Rudolf-Kempe-Straße, 2, Dresden",50.9917144,13.7890518,830,Brunnen,1,1440,3
912,PE-FWI-2-7146,Schweizer Straße,16,"Schweizer Straße, 16, Dresden",51.0407962,13.7230071,816,Zuluftschacht,2,1140,2
913,PE-FWI-4-5601,Luchbergstraße,46,"Luchbergstraße, 46, Dresden",51.0257048,13.8002519,831,Erdarmatur,4,720,3
914,PE-FWI-4-3387,Dr.-Külz-Ring,13,"Dr.-Külz-Ring, 13, Dresden",51.0477595,13.735760299999999,832,Erdarmatur,4,600,3
915,PE-FWI-2-3860,Leutewitzer Ring,8,"Leutewitzer Ring, 8, Dresden",51.0459173,13.6711475,833,Zuluftschacht,2,960,2
916,PE-FWI-4-5124,Dieselstraße,14,"Dieselstraße, 14, Dresden",51.0062456,13.8261532,834,Erdarmatur,4,600,3
917,PE-FWI-4-8896,Hermann-Reichelt-Straße,20,"Hermann-Reichelt-Straße, 20, Dresden",51.1210876,13.7514524,35,Erdarmatur,4,600,3
918,PE-FWI-4-127,Huttenstraße,3,"Huttenstraße, 3, Dresden",51.0519027,13.7811111,835,Erdarmatur,4,900,3
919,PE-FWI-4-99,Hähnelstraße,5,"Hähnelstraße, 5, Dresden",51.0447728,13.7631996,836,Erdarmatur,4,900,3
920,PE-FWI-4-2551,Elsasser Straße,3,"Elsasser Straße, 3, Dresden",51.0550603,13.7583888,837,Erdarmatur,4,720,3
921,PE-FWI-1-5154,Braunschweiger Straße,9,"Braunschweiger Straße, 9, Dresden",51.0807458,13.717051099999999,838,Brunnen,1,900,3
922,PE-FWI-2-4004,Cottbuser Straße,14,"Cottbuser Straße, 14, Dresden",51.0884913,13.7183395,400,KontrollBauwerk,2,660,2
923,PE-FWI-2-2122,Alfred-Althus-Straße,17,"Alfred-Althus-Straße, 17, Dresden",51.0510902,13.7245863,839,KontrollBauwerk,2,780,2
924,PE-FWI-2-5880,Kurparkstraße,4,"Kurparkstraße, 4, Dresden",51.0628555,13.8265933048,840,Zuluftschacht,2,900,2
925,PE-FWI-4-4313,Kieler Straße,9,"Kieler Straße, 9, Dresden",51.1143682,13.7819027972,841,Erdarmatur,4,600,3
926,PE-FWI-3-9143,Steinstraße,9,"Steinstraße, 9, Dresden",51.0513613,13.748838899999999,842,Belüftung,3,720,1
927,PE-FWI-4-6454,Ottendorfer Straße,2,"Ottendorfer Straße, 2, Dresden",51.0821321,13.7443258,576,Erdarmatur,4,840,3
928,PE-FWI-2-2751,Gottleubaer Straße,8,"Gottleubaer Straße, 8, Dresden",51.0397647,13.8000784,843,KontrollBauwerk,2,780,2
929,PE-FWI-4-2958,Augustusbergstraße,1,"Augustusbergstraße, 1, Dresden",51.0308218,13.7843395,844,Erdarmatur,4,900,3
930,PE-FWI-4-7234,Franklinstraße,5,"Franklinstraße, 5, Dresden",51.037139,13.7444976,394,Erdarmatur,4,900,3
931,PE-FWI-4-8394,Bernhardstraße,30,"Bernhardstraße, 30, Dresden",51.0349872,13.7217501,845,Erdarmatur,4,660,3
932,PE-FWI-3-5175,Schäferstraße,82,"Schäferstraße, 82, Dresden",51.0555364,13.7177308,846,Abzweigung,3,780,1
933,PE-FWI-4-2404,Weberplatz,6,"Weberplatz, 6, Dresden",51.0309217,13.7477274,847,Erdarmatur,4,900,3
934,PE-FWI-1-2788,Döbraer Straße,11,"Döbraer Straße, 11, Dresden",51.01819305,13.7228144956,848,Bauwerk,1,1320,3
935,PE-FWI-4-2894,Paul-Wiegler-Straße,9,"Paul-Wiegler-Straße, 9, Dresden",51.0257333,13.742705,849,Erdarmatur,4,660,3
936,PE-FWI-4-5238,Ischler Straße,6,"Ischler Straße, 6, Dresden",51.018767,13.8393615,850,Erdarmatur,4,840,3
937,PE-FWI-4-6846,Grunaer Weg,8,"Grunaer Weg, 8, Dresden",51.0274118,13.7748295,851,Erdarmatur,4,660,3
938,PE-FWI-4-9040,Reichenbachstraße,51,"Reichenbachstraße, 51, Dresden",51.0344179,13.7310771,852,Erdarmatur,4,900,3
939,PE-FWI-1-9532,Bönischplatz,9,"Bönischplatz, 9, Dresden",51.0557386,13.7623608,853,Stütze,1,720,3
940,PE-FWI-3-2288,Goldammerweg,9,"Goldammerweg, 9, Dresden",51.0118318,13.7918814,159,Belüftung,3,720,1
941,PE-FWI-4-1611,Lößnitzstraße,6,"Lößnitzstraße, 6, Dresden",51.06840135,13.7462925851,854,Erdarmatur,4,720,3
942,PE-FWI-2-2189,Provianthofstraße,4,"Provianthofstraße, 4, Dresden",51.082625,13.7591178882,855,Zuluftschacht,2,1200,2
943,PE-FWI-3-2461,Blüherstraße,8,"Blüherstraße, 8, Dresden",51.0419572,13.7462981,499,Entlüftung,3,720,1
944,PE-FWI-3-6306,Cämmerswalder Straße,1,"Cämmerswalder Straße, 1, Dresden",51.0200829,13.7189931,856,Entlüftung,3,780,1
945,PE-FWI-4-3283,Pirnaer Landstraße,225,"Pirnaer Landstraße, 225, Dresden",51.0046365,13.8406999,857,Erdarmatur,4,840,3
946,PE-FWI-3-3694,Ischler Straße,9,"Ischler Straße, 9, Dresden",51.0184525,13.839487,858,Abzweigung,3,660,1
947,PE-FWI-2-7358,Bismarckstraße,26,"Bismarckstraße, 26, Dresden",51.0013578,13.8246710253,859,Kontrollschacht,2,660,2
948,PE-FWI-4-4872,Bulgakowstraße,2,"Bulgakowstraße, 2, Dresden",51.0216649,13.7357427,860,Erdarmatur,4,900,3
949,PE-FWI-3-9065,Hochschulstraße,39,"Hochschulstraße, 39, Dresden",51.0358085,13.733339,124,Entlüftung,3,720,1
950,PE-FWI-4-7174,Bergstraße,46,"Bergstraße, 46, Dresden",51.033635,13.7292848,861,Erdarmatur,4,720,3
951,PE-FWI-4-2712,Lübecker Straße,114,"Lübecker Straße, 114, Dresden",51.0439627,13.7043459,862,Erdarmatur,4,600,3
952,PE-FWI-2-2974,Katharinenstraße,2,"Katharinenstraße, 2, Dresden",51.0664757,13.7478603,863,Kontrollschacht,2,840,2
953,PE-FWI-3-511,Dörnichtweg,44,"Dörnichtweg, 44, Dresden",51.1143826,13.766184299999999,864,Belüftung,3,780,1
954,PE-FWI-2-82,Böllstraße,8,"Böllstraße, 8, Dresden",51.0219197,13.7327676,865,KontrollBauwerk,2,660,2
955,PE-FWI-3-816,Sanddornstraße,3,"Sanddornstraße, 3, Dresden",51.0496365,13.6580094,866,Belüftung,3,600,1
956,PE-FWI-2-1632,Heidestraße,6,"Heidestraße, 6, Dresden",51.0611708,13.8804906,867,KontrollBauwerk,2,600,2
957,PE-FWI-4-9569,Fischhausstraße,6,"Fischhausstraße, 6, Dresden",51.0676739,13.7864066,868,Erdarmatur,4,900,3
